Time,Time Code,Country Name,Country Code,Adequacy of social insurance programs (% of total welfare of beneficiary households) [per_si_allsi.adq_pop_tot],Adjusted net national income per capita (constant 2015 US$) [NY.ADJ.NNTY.PC.KD],"Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],CPIA gender equality rating (1=low to 6=high) [IQ.CPA.GNDR.XQ],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Literacy rate, youth (ages 15-24), gender parity index (GPI) [SE.ADT.1524.LT.FM.ZS]","Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, tertiary (gross), gender parity index (GPI) [SE.ENR.TERT.FM.ZS]"
1990,YR1990,Papua New Guinea,PNG,..,..,..,..,..,5.18,2907.40181039141,..,59.721,..,84.9,0.1,0.811689972877502,..
1990,YR1990,Paraguay,PRY,..,..,48.4,..,..,4.547,8818.62937058954,5.8,67.944,..,45.6,0.1,0.984740018844604,..
1990,YR1990,Peru,PER,..,2097.08181976271,..,..,..,3.912,5240.25762333255,..,65.106,..,80.2,0.4,..,..
1990,YR1990,Philippines,PHL,..,1632.84668952659,..,..,..,4.352,4232.47759454036,..,65.909,1.00619995594025,56.6,0.1,0.99769002199173,..
1990,YR1990,Poland,POL,..,..,..,..,..,2.06,11259.4374539943,..,70.890243902439,..,17.4,..,1.00764000415802,1.32693004608154
1990,YR1990,Portugal,PRT,..,11602.8294784659,..,..,..,1.56,23556.8562074936,..,73.9658536585366,..,14.7,0.2,0.970719993114471,..
1990,YR1990,Puerto Rico,PRI,..,..,..,..,..,2.378,21595.9785599867,..,73.89,1.02005994319916,..,..,..,..
1990,YR1990,Qatar,QAT,..,..,..,..,..,4.176,..,..,73.982,..,20.8,0.1,1.05467998981476,1.79841005802155
1990,YR1990,Romania,ROU,..,2501.90680375156,..,..,..,1.83,13376.0672299739,..,69.7412195121951,..,31.1,0.1,0.979770004749298,0.960250020027161
1990,YR1990,Rwanda,RWA,..,241.492061508831,..,..,..,6.873,933.082993671719,..,48.431,..,149.9,2.8,0.956309974193573,0.230419993400574
1990,YR1990,Samoa,WSM,..,..,..,..,..,4.93,3655.95187219683,..,67.658,..,29.8,..,..,..
1990,YR1990,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,13.9,..,..,..
1990,YR1990,Sao Tome and Principe,STP,..,..,..,..,..,5.828,..,..,61.471,..,108.8,1.5,..,..
1990,YR1990,Senegal,SEN,..,864.712640775052,..,..,..,6.396,2469.60318819494,..,56.948,..,138.6,0.1,0.678680002689362,..
1990,YR1990,Serbia,SRB,..,..,..,..,..,1.743,..,..,70.2292195121951,..,28.3,0.1,..,..
1990,YR1990,Seychelles,SYC,..,6486.78798241898,..,..,..,..,15538.3847457217,..,68.1073170731707,..,16.3,..,..,..
1990,YR1990,Sierra Leone,SLE,..,..,..,..,..,6.567,1433.118655869,..,44.057,..,260.5,0.7,0.650269985198975,..
1990,YR1990,Singapore,SGP,..,..,..,..,..,1.83,37326.3042375656,..,75.2951219512195,1.00231003761292,7.7,0.1,..,..
1990,YR1990,Sint Maarten (Dutch part),SXM,..,..,..,..,..,2.033,..,..,72.324,..,..,..,..,..
1990,YR1990,Slovak Republic,SVK,..,..,..,..,..,2.09,..,..,70.9326829268293,..,14.7,0.1,..,..
1990,YR1990,Slovenia,SVN,..,..,..,..,..,1.46,..,..,73.2048780487805,..,10.4,0.1,..,1.17346000671387
1990,YR1990,Solomon Islands,SLB,..,2475.92393958478,..,..,..,5.66,2192.10302486372,..,65.392,..,38.2,..,0.821280002593994,..
1990,YR1990,Somalia,SOM,..,..,..,..,..,7.44,..,..,47.105,..,180.4,0.1,..,..
1990,YR1990,South Africa,ZAF,..,3143.75458936416,..,..,..,3.724,10391.9641372736,..,63.375,..,62.2,0.8,1.04732000827789,0.790910005569458
1990,YR1990,South Sudan,SSD,..,..,..,..,..,7.988,..,..,29.935,..,251.2,0.6,..,..
1990,YR1990,Sri Lanka,LKA,..,..,..,..,..,2.517,4040.02841660378,8.7,71.927,..,22.8,0.1,1.02120995521545,..
1990,YR1990,St. Kitts and Nevis,KNA,..,..,..,..,..,2.793,14170.4331776424,..,65.188,..,30.4,..,..,..
1990,YR1990,St. Lucia,LCA,..,..,..,..,..,3.399,11419.1041020133,..,70.326,..,21.9,..,1.03211998939514,..
1990,YR1990,St. Martin (French part),MAF,..,..,..,..,..,2.894,..,..,74.463,..,..,..,..,..
1990,YR1990,St. Vincent and the Grenadines,VCT,..,..,..,..,..,2.825,6480.03094931997,..,72.38,..,23.9,..,..,1.55254995822906
1990,YR1990,Sudan,SDN,..,..,8.7,..,..,6.168,2756.53002929688,..,49.732,..,132,0.1,..,..
1990,YR1990,Suriname,SUR,..,..,..,..,..,3.267,13633.5887855826,..,64.23,..,45.1,0.2,1.16155004501343,1.12258005142212
1990,YR1990,Sweden,SWE,..,30357.0343577653,..,..,..,2.13,34156.8202971425,..,77.5368292682927,..,7,..,1.02301001548767,1.15804004669189
1990,YR1990,Syrian Arab Republic,SYR,..,..,..,..,..,5.384,..,..,69.817,..,36.7,0.1,0.850170016288757,0.636900007724762
1990,YR1990,Tajikistan,TJK,..,..,..,..,..,5.342,3990.8690350085,..,61.879,..,102.5,0.1,..,..
1990,YR1990,Tanzania,TZA,..,320.308685302734,..,..,..,6.195,1338.564453125,..,51.485,..,166.9,4.9,..,..
1990,YR1990,Thailand,THA,..,..,..,..,..,2.09,7273.05910474223,5.9,70.445,..,37.1,0.8,..,..
1990,YR1990,Timor-Leste,TLS,..,..,..,..,..,5.811,..,..,44.953,..,175.5,0.1,..,..
1990,YR1990,Togo,TGO,..,562.741032113115,..,..,..,6.133,1800.32017412587,..,54.37,..,147.5,0.7,0.578580021858215,0.151360005140305
1990,YR1990,Tonga,TON,..,..,..,..,..,4.644,3625.49964148949,..,67.294,..,22.2,..,0.988089978694916,..
1990,YR1990,Trinidad and Tobago,TTO,..,..,..,..,..,2.382,9861.29825730194,..,68.272,1,30.3,0.3,1.02665996551514,..
1990,YR1990,Tunisia,TUN,..,1289.01099509882,..,..,..,3.471,5660.2890392429,5.9,70.11,..,55.4,0.1,0.843770027160645,0.630500018596649
1990,YR1990,Turkmenistan,TKM,..,..,..,..,..,4.243,7137.60372013329,..,63.939,..,79.4,..,..,..
1990,YR1990,Turks and Caicos Islands,TCA,..,..,..,..,..,3.438,..,..,69.001,..,14.2,..,..,..
1990,YR1990,Tuvalu,TUV,..,..,..,..,..,3.91,2703.29377494064,..,61.661,..,52.8,..,1.0198700428009,..
1990,YR1990,Uganda,UGA,..,288.61898371956,..,..,..,7.037,901.660809496259,..,46.443,..,182.9,9.6,0.775650024414063,0.381949990987778
1990,YR1990,Ukraine,UKR,..,..,..,..,..,1.85,16428.48046875,..,70.0975609756098,..,19.2,0.1,..,..
1990,YR1990,United Arab Emirates,ARE,..,..,..,..,..,4.537,109694.560619089,..,71.9,..,16.5,..,1.04027998447418,..
1990,YR1990,Uruguay,URY,..,7465.29158184578,..,..,..,2.433,11112.7364045813,..,73.162,..,22.9,0.1,..,..
1990,YR1990,Uzbekistan,UZB,..,..,..,..,..,4.072,3638.8768401433,..,65.346,..,70.3,0.1,..,..
1990,YR1990,Vanuatu,VUT,..,..,..,..,..,5.029,2774.13834955161,..,66.675,..,36,..,..,..
1990,YR1990,"Venezuela, RB",VEN,..,..,..,..,..,3.448,..,..,71.532,1.01908004283905,29.6,0.1,..,..
1990,YR1990,Viet Nam,VNM,..,..,..,..,..,3.596,2099.3946183871,..,69.213,..,51.7,0.1,..,..
1990,YR1990,Virgin Islands (U.S.),VIR,..,..,..,..,..,2.99,..,..,71.2504634146341,..,..,..,..,..
1990,YR1990,West Bank and Gaza,PSE,..,..,..,..,..,6.778,..,..,67.934,..,44.9,..,..,..
1990,YR1990,"Yemen, Rep.",YEM,..,..,..,..,..,8.606,..,..,58.699,..,126.4,0.1,..,..
1990,YR1990,Zambia,ZMB,..,..,..,..,..,6.533,2290.03922595464,..,47.926,0.974059998989105,182.3,8.9,..,..
1990,YR1990,Zimbabwe,ZWE,..,..,..,..,..,4.873,2704.75729926729,..,59.426,..,79.6,15.1,0.970749974250793,..
1990,YR1990,Africa Eastern and Southern,AFE,..,..,19.3261898769592,..,..,6.1666084334135,3045.45764446057,..,50.6077275337211,0.851530015468597,165.832561519295,3.13824876800367,0.870360016822815,0.655910015106201
1990,YR1990,Africa Western and Central,AFW,..,..,8.06657228635108,..,..,6.51827830946128,2790.2641569427,..,48.6500033905016,0.723269999027252,197.863116848408,1.24615972570152,0.732379972934723,0.322499990463257
1990,YR1990,Arab World,ARB,..,..,35.7117976845749,..,..,5.1477257387344,9725.49275105331,..,62.9279670329527,0.78711998462677,82.0406654292245,0.1,0.793070018291473,0.718309998512268
1990,YR1990,Caribbean small states,CSS,..,..,51.6482495106457,..,..,2.8045363150874,10316.414137665,..,69.431404933709,..,34.0067585628554,0.695554033580216,1.02845001220703,1.14732003211975
1990,YR1990,Central Europe and the Baltics,CEB,..,..,..,..,..,1.93087793074046,13981.9487969785,..,70.6563313372586,0.999260008335114,19.316915288735,..,0.994490027427673,1.1224000453949
1990,YR1990,Early-demographic dividend,EAR,..,1705.29671710367,42.7203255494268,..,..,4.24467198412955,4553.57064176935,..,60.8275467680032,0.812129974365234,109.88482629529,0.259787757968526,0.792639970779419,0.689260005950928
1990,YR1990,East Asia & Pacific,EAS,..,..,..,..,..,2.60174459565446,5159.89874626078,..,68.2702097598828,0.954959988594055,56.6,..,0.896640002727509,0.65855997800827
1990,YR1990,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,2.73383585622041,2192.84259942564,..,67.1365879576351,0.952870011329651,59.142491604435,..,0.883189976215363,0.673529982566833
1990,YR1990,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,2.73914331294863,2218.91250574425,..,67.0961051258348,0.952220022678375,59.3089679217476,..,0.881730020046234,0.689310014247894
1990,YR1990,Euro area,EMU,..,21527.8584173485,..,..,..,1.53577354760603,32410.8959319608,..,75.8114974495347,..,9.63731433477367,0.167920696463146,1.00530004501343,0.943099975585938
1990,YR1990,Europe & Central Asia,ECS,..,12687.4075623037,..,..,..,1.96258246026073,23525.4251336811,..,72.2259182982363,0.992950022220612,31,..,0.987990021705627,1.04830002784729
1990,YR1990,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,2.37422881444106,15438.3369670728,..,68.6172608937264,0.984130024909973,47.9674404490589,..,..,1.13283002376556
1990,YR1990,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,2.30841603286741,14991.2197935457,..,68.9202832810128,0.986370027065277,44.8474063561421,..,0.973010003566742,1.13909995555878
1990,YR1990,European Union,EUU,..,18097.1917803155,..,..,..,1.63522458321893,28535.1948209186,..,74.6973268751305,..,12.1422927022337,..,1.00419998168945,0.975709974765778
1990,YR1990,Fragile and conflict affected situations,FCS,..,..,..,..,..,5.61801985064346,4875.90615343917,..,53.298778900632,0.809419989585876,164.703591450325,1.14874943937071,0.807929992675781,0.884400010108948
1990,YR1990,Heavily indebted poor countries (HIPC),HPC,..,..,10.9696814089978,..,..,6.58176610361009,1843.55203666212,..,49.2102059169223,0.772729992866516,181.561745996215,2.35404373656209,0.768809974193573,0.557609975337982
1990,YR1990,High income,HIC,..,22870.8260147664,..,..,..,1.8517277947721,31786.3261752207,..,75.2611055114913,..,12.9,..,0.997680008411407,1.03003001213074
1990,YR1990,IBRD only,IBD,..,..,..,..,..,3.14607577862932,5150.53893110356,..,65.1953765911626,0.903859972953796,77.7811381265026,..,0.862739980220795,0.836910009384155
1990,YR1990,IDA & IBRD total,IBT,..,..,..,..,..,3.64537025934192,4565.77430095591,..,62.8608419733897,0.885389983654022,101.119649801971,0.497396541568514,0.842400014400482,0.799000024795532
1990,YR1990,IDA blend,IDB,..,..,12.5621474812736,..,..,6.10721590933045,3243.51364030716,..,55.3581201665674,0.824559986591339,153.410366244818,1.34785036539826,0.750379979610443,0.495200008153915
1990,YR1990,IDA only,IDX,..,..,19.1663464170748,..,..,5.76651818545559,1748.65898391173,..,52.6505491402713,0.774349987506866,164.336411762014,1.42123477262703,0.757539987564087,0.494340002536774
1990,YR1990,IDA total,IDA,..,..,16.6933538038376,..,..,5.87638802785599,2240.19830082676,..,53.5405606492881,0.790929973125458,160.701164159367,1.39682382820469,0.754239976406097,0.494230002164841
1990,YR1990,Late-demographic dividend,LTE,..,..,..,..,..,2.55360321464543,5306.27357247685,..,68.253417547729,0.963620007038116,50.5126780911676,..,0.919730007648468,0.905350029468536
1990,YR1990,Latin America & Caribbean,LCN,..,4326.2714345309,..,..,..,3.26235979605574,10781.9632105265,..,67.8242017089922,1.02822005748749,54.9,0.196791833624028,1.01675999164581,0.96477997303009
1990,YR1990,Latin America & Caribbean (excluding high income),LAC,..,4248.05331145573,..,..,..,3.29857726479351,10657.9757736969,..,67.3620541150535,1.0302300453186,57.5994693220183,0.204652687533343,1.01510000228882,0.947849988937378
1990,YR1990,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,4270.78427966795,..,..,..,3.31281844334928,10758.4373255002,..,67.6104425497252,1.02929997444153,55.5922136184035,0.198639147412608,1.01627004146576,0.934849977493286
1990,YR1990,Least developed countries: UN classification,LDC,..,..,19.0316628961643,..,..,5.96575739685244,1610.35548398851,..,50.6966756701623,0.747730016708374,175.505749839252,1.46434064113202,0.742810010910034,0.425889998674393
1990,YR1990,Low & middle income,LMY,..,..,..,..,..,3.66656955733323,4380.11355375895,..,62.7220748228561,0.883639991283417,101.928282252571,0.50518077468043,0.839309990406036,0.783050000667572
1990,YR1990,Low income,LIC,..,..,15.5742052779071,..,..,6.49588122693792,1346.65902430882,..,49.6963466317581,0.736660003662109,185.4,1.99298004845821,0.734189987182617,0.510730028152466
1990,YR1990,Lower middle income,LMC,..,778.998154241686,37.9054141862895,..,..,4.4775798760226,3150.43338624878,..,59.1992495413108,0.771160006523132,119.9,0.426351318203011,0.779349982738495,0.689339995384216
1990,YR1990,Middle East & North Africa,MEA,..,..,42.7476261733847,..,..,4.88161346367168,10816.2905515696,..,65.0632720470454,0.810790002346039,66.2,0.1,0.804080009460449,0.678049981594086
1990,YR1990,Middle East & North Africa (excluding high income),MNA,..,..,42.3413124711857,..,..,4.88064931417054,6954.68612490129,..,64.3512466818316,0.802370011806488,69.5335651400913,0.1,0.799260020256042,0.632350027561188
1990,YR1990,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,42.3413124711857,..,..,4.86487945731178,6978.77750303791,..,64.3200057350326,0.800260007381439,69.8496367018932,0.1,0.797619998455048,0.630529999732971
1990,YR1990,Middle income,MIC,..,..,..,..,..,3.47829460324852,4607.04385584971,..,63.6725269524844,0.8923299908638,92.4574251660967,..,0.846419990062714,0.797349989414215
1990,YR1990,North America,NAC,..,31648.6392223215,70.7,..,..,2.05530922102044,39867.2513406072,..,75.4363062579297,..,10.9,..,0.997979998588562,1.19254004955292
1990,YR1990,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,OECD members,OED,..,21066.4863049925,68.8800850879425,..,..,2.01161180246435,29567.9899733323,..,74.6030747872001,..,21.8353137475721,..,0.988139986991882,0.989690005779266
1990,YR1990,Other small states,OSS,..,..,..,..,..,4.44217025078737,..,..,62.0460773982409,0.961049973964691,95.872714325276,1.15454744769447,0.975889980792999,1.04172003269196
1990,YR1990,Pacific island small states,PSS,..,..,..,..,..,4.3230586322831,5140.09536819148,..,65.7030123203863,..,36.4646977553387,..,0.978990018367767,0.833159983158112
1990,YR1990,Post-demographic dividend,PST,..,23146.5293208231,..,..,..,1.7515905789386,32086.4325422165,..,75.4673650437809,..,10.7825159788559,..,1.00457000732422,1.03361999988556
1990,YR1990,Pre-demographic dividend,PRE,..,..,10.3138606531726,..,..,6.5785583023998,2617.31677046841,..,48.728726211776,0.779560029506683,184.496761593206,2.27736120638114,0.771690011024475,0.460640013217926
1990,YR1990,Small states,SST,..,..,..,..,..,4.01953740698214,..,..,64.0460766203726,0.986379981040955,79.5651512991478,0.991318629698936,0.9896399974823,1.06066000461578
1990,YR1990,South Asia,SAS,..,520.951963111728,40.8342460612582,..,..,4.33188829731831,1960.59317215216,..,58.5602424226893,0.669040024280548,130.2,0.1,0.680130004882813,0.477209985256195
1990,YR1990,South Asia (IDA & IBRD),TSA,..,520.951963111728,40.8342460612582,..,..,4.33188829731831,1960.59317215216,..,58.5602424226893,0.669040024280548,130.192304794676,0.1,0.680130004882813,0.477209985256195
1990,YR1990,Sub-Saharan Africa,SSF,..,..,15.4365635335915,..,..,6.30401757910406,2938.28012257002,..,49.824307633488,0.805869996547699,178.9,2.37145315098932,0.814869999885559,0.517000019550323
1990,YR1990,Sub-Saharan Africa (excluding high income),SSA,..,..,15.4365635335915,..,..,6.30401757910406,2936.58621073445,..,49.821847519093,0.805830001831055,178.748375509197,2.37145315098932,0.814840018749237,0.517000019550323
1990,YR1990,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,15.4365635335915,..,..,6.30401757910406,2938.28012257002,..,49.824307633488,0.805869996547699,178.737096694245,2.37145315098932,0.814869999885559,0.517000019550323
1990,YR1990,Upper middle income,UMC,..,..,..,..,..,2.70515699174075,5874.93601428723,..,67.5775008608839,0.965870022773743,52.2,..,0.919770002365112,0.869239985942841
1990,YR1990,World,WLD,..,5646.50896917868,..,..,..,3.30544149103758,9718.00702490269,..,65.1884065143624,0.903159976005554,93,0.3,0.867550015449524,0.89095002412796
1991,YR1991,Argentina,ARG,..,6975.86477817597,..,..,..,3.012,15209.4876309646,4.8,72.319,1.00481998920441,28.3,0.1,..,..
1991,YR1991,Australia,AUS,..,..,..,..,..,1.849,30390.1351162143,..,77.2756097560976,..,8.7,0.1,..,1.15290999412537
1991,YR1991,Brazil,BRA,..,4211.60862701633,..,..,..,2.815,10328.9571222146,..,66.31,..,60.4,0.2,..,1.0638200044632
1991,YR1991,China,CHN,..,..,..,..,..,1.934,1534.70527155852,..,68.169,..,53.1,..,0.860360026359558,..
1991,YR1991,France,FRA,..,24176.9829822421,..,..,..,1.75,33898.2340398527,..,76.8487804878049,..,8.6,0.1,1.02306997776031,1.14437997341156
1991,YR1991,Germany,DEU,..,25764.6322905445,..,..,..,1.33,38294.1549425118,8.8,75.319512195122,..,8,..,..,..
1991,YR1991,India,IND,..,442.128773380424,..,..,..,3.959,1800.01090230508,..,59.055,0.671329975128174,122.9,0.1,..,0.533699989318848
1991,YR1991,Indonesia,IDN,..,2588.24102228501,49.7,..,..,3.056,4742.62212977584,..,63.537,..,80.2,0.1,0.938650012016296,..
1991,YR1991,Italy,ITA,..,24047.1481973737,..,..,..,1.3,37122.8219323764,7.7,77.0195121951219,..,9.3,0.2,0.997439980506897,0.938149988651276
1991,YR1991,Japan,JPN,..,24367.9435274043,..,..,..,1.53,33870.3743624694,..,79.0368292682927,..,6.2,..,1.01102995872498,0.656350016593933
1991,YR1991,"Korea, Rep.",KOR,..,10240.7218556782,79.4,..,..,1.71,13882.4205518472,..,72.0463414634146,..,14.4,..,0.987950026988983,0.49957001209259
1991,YR1991,Mexico,MEX,..,6655.52072942969,..,..,..,3.367,16688.6479636838,..,70.298,..,43.3,0.1,0.97122997045517,..
1991,YR1991,Netherlands,NLD,..,25745.7654756937,..,..,..,1.61,37057.5831275013,..,77,..,8,0.1,0.970239996910095,0.826879978179932
1991,YR1991,Russian Federation,RUS,..,..,..,..,..,1.732,20340.1328125,..,68.4743902439024,..,21.5,..,..,1.19605994224548
1991,YR1991,Saudi Arabia,SAU,..,..,..,..,..,5.662,46600.5294674547,..,69.366,..,41,..,..,1.0200799703598
1991,YR1991,Spain,ESP,..,16479.6354467801,..,..,..,1.33,28172.6735983209,..,76.9712195121951,1.0003000497818,8.8,0.3,1.03868997097015,1.08512997627258
1991,YR1991,Switzerland,CHE,..,..,..,..,..,1.58,55025.0113080535,..,77.5146341463415,..,7.8,0.3,0.969820022583008,0.537760019302368
1991,YR1991,Turkiye,TUR,..,..,..,..,..,3.048,12398.6563588612,..,68.169,..,69.8,..,0.785009980201721,0.53125
1991,YR1991,United Kingdom,GBR,..,23083.9413383879,..,..,..,1.82,30226.0281120209,7.2,76.0829268292683,..,8.7,..,1.02197003364563,0.956789970397949
1991,YR1991,United States,USA,..,32091.4607930106,..,..,..,2.0625,39871.3429640464,5.6,75.3658536585366,..,10.9,..,0.99838000535965,1.20037996768951
1991,YR1991,Afghanistan,AFG,..,..,..,..,..,7.606,..,..,46.663,..,172.2,0.1,0.537060022354126,..
1991,YR1991,Albania,ALB,..,..,..,..,..,2.826,3496.36266112256,..,73.378,..,39.1,0.1,0.949710011482239,1.08619999885559
1991,YR1991,Algeria,DZA,..,1943.16105489495,..,..,..,4.386,8517.37696170516,..,67.688,..,51.3,0.1,0.829490005970001,..
1991,YR1991,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,1.01605999469757,..
1991,YR1991,Andorra,AND,..,..,..,..,..,..,..,..,..,..,12.4,..,..,..
1991,YR1991,Angola,AGO,..,..,..,..,..,7.208,5659.11932966026,..,43.813,..,223.5,0.3,..,..
1991,YR1991,Antigua and Barbuda,ATG,..,..,..,..,..,2.036,17303.6392602593,..,73.435,..,14.4,..,..,..
1991,YR1991,Armenia,ARM,..,..,56,..,..,2.645,4473.5190883177,..,68.643,..,46.9,..,..,..
1991,YR1991,Aruba,ABW,..,..,..,..,..,2.314,33744.1087975733,..,73.1,..,..,..,..,..
1991,YR1991,Austria,AUT,..,28044.4985624072,..,..,..,1.51,38399.6740222967,..,75.6170731707317,..,9.1,..,0.946959972381592,0.865899980068207
1991,YR1991,Azerbaijan,AZE,..,..,..,..,..,2.87,7463.62885967495,..,62.052,..,95.5,0.1,0.996630012989044,..
1991,YR1991,"Bahamas, The",BHS,..,21852.3667151907,..,..,..,2.604,33973.7945955771,..,69.616,..,22.4,1.8,..,..
1991,YR1991,Bahrain,BHR,..,..,..,..,..,3.593,39769.3118096101,..,72.764,0.993009984493256,22.7,0.1,1.02438998222351,1.34271001815796
1991,YR1991,Bangladesh,BGD,..,536.269576534287,39.9,..,..,4.24,1756.33262053006,9.6,54.154,0.73429000377655,139.7,0.1,..,..
1991,YR1991,Barbados,BRB,..,..,..,..,..,1.733,13509.2062388947,..,72.843,..,17.4,0.3,..,..
1991,YR1991,Belarus,BLR,..,..,..,..,..,1.805,8784.37683521504,..,70.3780487804878,..,15.2,0.1,..,1.17186999320984
1991,YR1991,Belgium,BEL,..,26570.8676463772,..,..,..,1.66,36023.6842838954,..,76.1921951219512,..,9.7,..,1.01929998397827,0.968729972839355
1991,YR1991,Belize,BLZ,..,5131.15625358992,46.9,..,..,4.483,6887.22752472205,..,70.248,1.00967001914978,36.1,0.3,0.982990026473999,..
1991,YR1991,Benin,BEN,..,629.007844520422,..,..,..,6.667,2132.3966850458,..,53.624,..,168.6,0.7,..,0.148660004138947
1991,YR1991,Bermuda,BMU,..,..,..,..,..,1.729,63958.8962542416,..,74.886,..,..,..,..,..
1991,YR1991,Bhutan,BTN,..,547.680579768616,..,..,..,5.451,2836.64721786435,..,56.642,..,121,0.1,..,..
1991,YR1991,Bolivia,BOL,..,1517.6056958001,..,..,..,4.81,4575.70675070753,..,57.097,..,116.7,0.1,..,..
1991,YR1991,Bosnia and Herzegovina,BIH,..,..,..,..,..,1.798,..,..,72.089,0.994459986686707,16.8,..,..,..
1991,YR1991,Botswana,BWA,..,2535.05097835587,..,..,..,4.339,9569.34024444481,..,59.473,1.06885004043579,47.3,8.8,1.06195998191833,0.645519971847534
1991,YR1991,British Virgin Islands,VGB,..,..,..,..,..,1.703,..,..,72.872,..,18.5,..,1.00409996509552,..
1991,YR1991,Brunei Darussalam,BRN,..,19091.4636474576,..,..,..,3.206,70439.0532043465,..,71.871,0.99975997209549,13.3,..,0.998749971389771,..
1991,YR1991,Bulgaria,BGR,..,..,..,..,..,1.66,11565.8565166759,..,71.5609756097561,..,18.9,0.1,0.994490027427673,1.1015499830246
1991,YR1991,Burkina Faso,BFA,..,338.492428769766,..,..,..,6.973,1044.17391975505,..,49.45,0.529089987277985,198.3,2.9,..,0.29653999209404
1991,YR1991,Burundi,BDI,..,..,..,..,..,7.336,1209.38815751804,..,44.227,..,171.8,4.7,0.811129987239838,0.360929995775223
1991,YR1991,Cabo Verde,CPV,..,..,..,..,..,5.259,1801.21769300101,..,65.176,..,58.7,0.5,..,..
1991,YR1991,Cambodia,KHM,..,..,..,..,..,5.565,..,..,55.793,..,116.2,0.1,..,..
1991,YR1991,Cameroon,CMR,..,830.906521442487,16.1,..,..,6.347,3251.75503614674,..,54.658,..,137.9,1.1,0.828980028629303,..
1991,YR1991,Canada,CAN,..,23948.911448908,..,..,..,1.72,33404.5492181722,7.2,77.5934146341464,..,8,..,0.994369983673096,1.18991005420685
1991,YR1991,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Central African Republic,CAF,..,..,..,..,..,6.032,1157.38166280191,..,49.252,..,176.8,4.8,0.612559974193573,0.143920004367828
1991,YR1991,Chad,TCD,..,..,..,..,..,7.261,1075.18408664169,..,45.941,..,209.2,1.3,..,..
1991,YR1991,Channel Islands,CHI,..,..,..,..,..,1.522,..,..,76.617,..,..,..,..,..
1991,YR1991,Chile,CHL,..,3571.0024914316,..,..,..,2.558,10290.0396860444,..,73.574,..,17.6,0.1,0.994270026683807,..
1991,YR1991,Colombia,COL,..,2840.87622617004,..,..,..,3.047,8430.22062146374,3.6,68.813,..,34.4,0.1,1.06523001194,1.06891000270844
1991,YR1991,Comoros,COM,..,1000.20068107824,..,..,..,6.358,2695.25607401905,..,56.194,..,122.5,0.1,..,..
1991,YR1991,"Congo, Dem. Rep.",COD,..,..,7.7,..,..,6.685,1550.76370451823,..,48.948,..,184,1.9,..,..
1991,YR1991,"Congo, Rep.",COG,..,679.538610179824,..,..,..,5.16,5059.13233773032,..,55.243,..,92.9,4.5,..,0.209350004792213
1991,YR1991,Costa Rica,CRI,..,5341.96861973253,..,..,..,3.119,9781.45941412429,3.6,76.591,..,16.2,0.1,1.00057005882263,..
1991,YR1991,Cote d'Ivoire,CIV,..,..,..,..,..,6.606,4191.8119129493,..,52.323,..,153.8,4.8,..,..
1991,YR1991,Croatia,HRV,..,..,..,..,..,1.53,..,..,72.1853658536586,0.999379992485046,14,0.1,..,..
1991,YR1991,Cuba,CUB,..,4200.80719645667,..,..,..,1.658,..,..,74.093,..,12.9,0.1,1.06269001960754,1.29779005050659
1991,YR1991,Curacao,CUW,..,..,..,..,..,2.294,..,..,72.3497073170732,..,..,..,..,..
1991,YR1991,Cyprus,CYP,..,14381.0009765625,..,..,..,2.336,24769.08203125,..,73.716,..,11.1,0.1,1.01181995868683,..
1991,YR1991,Czechia,CZE,..,..,..,..,..,1.86,20895.8730336624,..,71.8982926829268,..,11.6,..,0.981480002403259,0.809979975223541
1991,YR1991,Denmark,DNK,..,30307.3786519388,..,..,..,1.68,39469.3228084159,..,75.1578048780488,..,8.4,0.1,1.00847995281219,1.12529003620148
1991,YR1991,Djibouti,DJI,..,..,..,..,..,5.877,..,..,55.156,..,115.6,0.2,..,..
1991,YR1991,Dominica,DMA,..,..,..,..,..,3.067,8000.8506039393,..,69.646,..,16.1,..,..,0.744360029697418
