"time","country","country_code","perc_tot_welfare","net_income_pc","contrac_prev","cov_social_insur","cpia_gender_rating","fertility_rate","gdp_pc_ppp","income_share_low20","life_exp_birth","literacy_rate","mortality_rate","hiv_prev","school_enrol_pri_sec","school_enrol_tert"
2006,"Saudi Arabia","SAU",NA,15619.0970705137,NA,NA,NA,3.208,42916.0537050893,NA,74.81,NA,15.5,NA,NA,1.3568400144577
2006,"Spain","ESP",NA,22597.4832311178,65.7,NA,NA,1.36,38857.4850499945,6.7,80.8219512195122,0.997659981250763,4.5,0.4,1.02805995941162,1.18467998504639
2006,"Switzerland","CHE",NA,67101.7220530126,NA,NA,NA,1.44,63318.7948865406,7.4,81.490243902439,NA,4.9,0.2,0.967320024967194,0.900789976119995
2006,"Turkiye","TUR",42.4587506967454,NA,NA,30.7501041037207,NA,2.227,19043.6222765122,NA,73.845,0.956830024719238,24.2,NA,0.897780001163483,0.765049993991852
2006,"United Kingdom","GBR",NA,36316.4970396207,82,NA,NA,1.82,43404.4011732276,7.1,79.2487804878049,NA,5.9,NA,1.0188399553299,1.26839005947113
2006,"United States","USA",NA,45531.8127079574,NA,NA,NA,2.108,55307.7191487452,5.2,77.6878048780488,NA,7.9,NA,NA,NA
2006,"Afghanistan","AFG",NA,NA,18.6,NA,2,6.722,1366.99314578093,NA,58.684,NA,104.3,0.1,0.573230028152466,NA
2006,"Albania","ALB",NA,2628.9318879438,NA,NA,4,1.724,8568.53266515493,NA,76.816,NA,18.5,0.1,0.985040009021759,1.29716002941132
2006,"Algeria","DZA",NA,2803.1782098742,61.4,NA,NA,2.604,10592.2471115583,NA,72.334,0.9444500207901,32.3,0.1,1.00127995014191,1.21543002128601
2006,"Andorra","AND",NA,NA,NA,NA,NA,1.24,NA,NA,NA,NA,5.6,NA,NA,1.159019947052
2006,"Angola","AGO",NA,2104.4554456109,NA,NA,3,6.419,6677.01973976917,NA,52.369,NA,156.8,1.7,NA,NA
2006,"Antigua and Barbuda","ATG",NA,NA,NA,NA,NA,1.831,24905.3038034984,NA,75.765,NA,12.3,NA,NA,NA
2006,"Armenia","ARM",NA,2575.87446390002,NA,NA,4.5,1.349,8273.78569972956,8.9,71.987,NA,22.7,NA,NA,1.22906005382538
2006,"Aruba","ABW",NA,NA,NA,NA,NA,1.909,40994.2489026891,NA,74.026,NA,NA,NA,0.967980027198792,1.33925998210907
2006,"Austria","AUT",NA,36007.337834195,NA,NA,NA,1.41,50840.6944621561,8.6,79.8804878048781,NA,4.7,NA,0.969860017299652,NA
2006,"Azerbaijan","AZE",NA,NA,51.1,NA,4,1.97,9453.94185980601,NA,68.165,1,48.7,0.2,NA,1.04493999481201
2006,"Bahamas, The","BHS",NA,32976.1385400245,NA,NA,NA,1.786,37918.2472565634,NA,72.855,NA,16.8,2,0.980809986591339,NA
2006,"Bahrain","BHR",NA,14115.9491225617,NA,NA,NA,2.455,46303.4870146222,NA,77.156,NA,10.2,0.1,1.07209002971649,1.6949599981308
2006,"Bangladesh","BGD",NA,809.007890644005,NA,NA,4,2.712,2806.59268460145,NA,67.241,NA,61,0.1,1.05578005313873,0.539460003376007
2006,"Barbados","BRB",NA,NA,NA,NA,NA,1.775,17057.5402404036,NA,75.068,NA,15.6,1,1.00021994113922,NA
2006,"Belarus","BLR",NA,2975.57318290473,NA,NA,NA,1.335,13214.8707840386,8.8,69.4048780487805,NA,8,0.1,NA,1.26630997657776
2006,"Belgium","BEL",NA,33025.6117530086,NA,NA,NA,1.8,47212.577772728,8.7,79.380487804878,NA,4.9,NA,1.07474994659424,1.19087994098663
2006,"Belize","BLZ",NA,4679.19628609953,NA,NA,NA,2.982,9791.1701849876,NA,70.093,NA,20.6,1.7,0.994379997253418,1.38517999649048
2006,"Benin","BEN",NA,783.563774707782,17,NA,3,5.636,2549.1942622816,NA,57.456,0.561110019683838,118.9,1.3,NA,0.321090012788773
2006,"Bermuda","BMU",NA,NA,NA,NA,NA,1.76,95615.3606970562,NA,77.585,NA,NA,NA,1.08261001110077,1.53419995307922
2006,"Bhutan","BTN",NA,1355.81580705994,NA,NA,4,2.669,5949.77319571466,NA,66.362,NA,54.1,0.3,0.976939976215363,0.618059992790222
2006,"Bolivia","BOL",33.8678691691407,1892.07593767134,NA,8.09237474415615,4,3.533,5829.3713331054,2.3,64.779,0.979399979114532,53.1,0.3,0.9860799908638,NA
2006,"Bosnia and Herzegovina","BIH",NA,3057.03532914889,35.7,NA,4.5,1.186,9146.86005551351,NA,76.247,NA,8.6,NA,NA,1.21872997283936
2006,"Botswana","BWA",NA,3191.68464439129,NA,NA,NA,3.091,13287.058541671,NA,53.918,NA,68.8,24.3,1.00516998767853,0.787729978561401
2006,"British Virgin Islands","VGB",NA,NA,NA,NA,NA,1.232,NA,NA,74.88,NA,15.3,NA,1.00905001163483,NA
2006,"Brunei Darussalam","BRN",NA,23391.3804537517,NA,NA,NA,1.969,71352.8857884172,NA,74.783,NA,9.5,NA,0.978129982948303,1.54639005661011
2006,"Bulgaria","BGR",NA,4362.31801850362,NA,NA,NA,1.44,15906.6435700726,5.7,72.6121951219512,NA,12.4,0.1,0.968990027904511,1.18439996242523
2006,"Burkina Faso","BFA",NA,440.208264331267,17.5,NA,3.5,6.17,1521.15445427702,NA,53.742,0.666320025920868,146,1.4,0.799489974975586,0.461459994316101
2006,"Burundi","BDI",NA,161.91742122666,NA,NA,3.5,6.659,809.696010652699,8.9,53.869,NA,117.5,2.1,0.884220004081726,0.435530006885529
2006,"Cabo Verde","CPV",NA,NA,NA,NA,4.5,2.839,5574.63226247037,NA,72.239,NA,27.8,0.6,1.0489399433136,1.14164996147156
2006,"Cambodia","KHM",NA,626.622054339686,40,NA,4,3.145,2313.33033191801,NA,65.059,NA,59.8,1.1,0.899569988250732,0.476480007171631
2006,"Cameroon","CMR",NA,987.696409259835,29.2,NA,3.5,5.354,3261.45165555045,NA,54.856,NA,124.6,4.7,0.828119993209839,0.717859983444214
2006,"Canada","CAN",NA,34526.7409912749,NA,NA,NA,1.63,45401.4658552876,7.1,80.5436585365854,NA,6,NA,0.98581999540329,NA
2006,"Cayman Islands","CYM",NA,NA,NA,NA,NA,NA,84778.3846273679,NA,NA,NA,NA,NA,0.960039973258972,1.58404004573822
2006,"Central African Republic","CAF",NA,NA,19,NA,2.5,5.867,1011.77750952868,NA,46.851,NA,145.3,5.9,NA,0.295410007238388
2006,"Chad","TCD",NA,NA,NA,NA,2.5,7.118,1586.36410518888,NA,48.286,NA,163.9,1.8,0.61624002456665,NA
2006,"Channel Islands","CHI",NA,NA,NA,NA,NA,1.579,NA,NA,80.694,NA,NA,NA,NA,NA
2006,"Chile","CHL",27.6334369541117,7527.36073746374,64.2,31.8797553893109,NA,1.803,19339.4876734999,4.9,78.261,1.00399994850159,9,0.3,0.986660003662109,0.9966099858284
2006,"Colombia","COL",NA,3585.23675721984,NA,NA,NA,2.198,10692.724649653,NA,73.468,1.00672996044159,20.9,0.4,1.04431998729706,1.05864000320435
2006,"Comoros","COM",NA,1074.54228844797,NA,NA,3,4.955,2923.53230074437,NA,59.875,NA,82.4,0.1,NA,NA
2006,"Congo, Dem. Rep.","COD",NA,223.841378816599,NA,NA,3,6.59,769.887144601259,NA,54.534,NA,132.2,1.4,NA,NA
2006,"Congo, Rep.","COG",NA,569.934009048638,NA,NA,3,4.656,4824.09829418417,NA,58.878,NA,80,3.6,NA,NA
2006,"Costa Rica","CRI",NA,7849.0582952551,NA,NA,NA,2.014,14864.780635699,4.1,78.514,NA,11.2,0.2,1.00516998767853,NA
2006,"Cote d'Ivoire","CIV",NA,NA,14.6,NA,2.5,5.376,3470.63352243256,NA,52.355,NA,122.1,4.7,NA,NA
2006,"Croatia","HRV",NA,9798.0738301757,NA,NA,NA,1.47,24999.1094902295,NA,75.8368292682927,NA,6.4,0.1,1.02246999740601,1.18546998500824
2006,"Cuba","CUB",NA,5040.23581927693,NA,NA,NA,1.39,NA,NA,77.179,NA,7.2,0.2,0.999710023403168,1.39028000831604
2006,"Curacao","CUW",NA,NA,NA,NA,NA,2.1,27802.9783186577,NA,74.709756097561,NA,NA,NA,NA,NA
2006,"Cyprus","CYP",NA,21747.052734375,NA,NA,NA,1.515,38847.078125,8.8,78.371,NA,4.3,0.1,1.00741994380951,1.07390999794006
2006,"Czechia","CZE",NA,11783.2078288301,NA,NA,NA,1.34,32352.8025510542,9.3,76.5243902439024,NA,4.1,NA,1.00880002975464,1.17693996429443
2006,"Denmark","DNK",NA,43286.2665860702,NA,NA,NA,1.85,53322.2889991783,9.8,78.0951219512195,NA,4.6,0.1,1.01806998252869,1.28366005420685
2006,"Djibouti","DJI",NA,NA,17.8,NA,3,3.855,NA,NA,58.715,NA,86.1,2.7,0.764829993247986,0.671880006790161
2006,"Dominica","DMA",NA,NA,NA,NA,4,2.158,10884.2531377088,NA,72.848,NA,20.5,NA,1.02586996555328,NA
2006,"Dominican Republic","DOM",NA,4431.78747424151,61.3,NA,NA,2.533,11009.2750694517,3.9,71.165,1.02680003643036,36.1,1.3,NA,NA
2006,"Ecuador","ECU",NA,3481.56536316012,NA,NA,NA,2.753,9792.42181991219,3.7,74.689,0.993099987506866,22.6,0.3,1.00567996501923,NA
2006,"Egypt, Arab Rep.","EGY",NA,2399.36248659824,NA,NA,NA,3.109,8853.76128535594,NA,68.977,0.930509984493256,34.3,0.1,NA,0.883830010890961
2006,"El Salvador","SLV",NA,3106.54963274402,NA,NA,NA,2.393,7216.29346623917,4.8,70.773,1.0110000371933,23.7,0.6,0.977020025253296,1.10095000267029
2006,"Equatorial Guinea","GNQ",NA,4535.13714346862,NA,NA,NA,5.498,28879.3520851043,NA,56.046,NA,128.8,4.7,NA,NA
2006,"Eritrea","ERI",NA,NA,NA,NA,3.5,4.881,NA,NA,61.611,NA,64.7,1,0.73062002658844,NA
2006,"Estonia","EST",NA,11974.4053025486,66.7,NA,NA,1.58,28814.9203164655,7.5,72.6914634146341,NA,6.5,NA,1.01449000835419,1.40732002258301
2006,"Eswatini","SWZ",NA,2591.67230210073,NA,NA,NA,3.617,6639.71843687214,NA,43.12,1.05097246170044,109.5,26.3,0.91948002576828,0.907169997692108
2006,"Ethiopia","ETH",NA,NA,NA,NA,3,5.853,915.673438327061,NA,55.149,NA,102.8,1.6,0.814249992370605,NA
2006,"Faroe Islands","FRO",NA,NA,NA,NA,NA,2.503,NA,NA,79.6390243902439,NA,NA,NA,NA,NA
2006,"Fiji","FJI",NA,NA,NA,NA,NA,2.911,10097.9616640164,NA,66.855,NA,23.6,0.1,1.03922998905182,NA
2006,"Finland","FIN",NA,36869.0541502609,NA,NA,NA,1.84,46412.2003478176,9.2,79.2146341463415,NA,3.6,NA,1.02063000202179,1.18336999416351
2006,"French Polynesia","PYF",NA,NA,NA,NA,NA,2.218,NA,NA,79.842,NA,NA,NA,NA,NA
2006,"Gabon","GAB",NA,3022.41441205413,NA,NA,NA,4.17,14177.0879324268,NA,62.375,NA,72.1,4.9,NA,NA
2006,"Gambia, The","GMB",NA,511.451389293898,NA,NA,3.5,5.757,1988.09700181441,NA,59.06,NA,87.8,1.9,NA,NA
2006,"Georgia","GEO",NA,NA,45.9,NA,4.5,1.622,8049.90605481459,6.3,71.394,NA,21.3,0.1,1.07647001743317,1.05578994750977
2006,"Ghana","GHA",NA,1057.16864852773,16.6,NA,4,4.41,3187.57643715953,NA,59.988,NA,81.2,2.2,0.938839972019196,0.51936000585556
2006,"Gibraltar","GIB",NA,NA,NA,NA,NA,1.713,NA,NA,80.393,NA,NA,NA,NA,NA
2006,"Greece","GRC",NA,19137.9428169551,NA,NA,NA,1.4,36519.8897565996,6.7,79.4390243902439,NA,4.3,0.1,0.961239993572235,1.11768996715546
2006,"Greenland","GRL",NA,NA,NA,NA,NA,2.256,NA,NA,68.6165853658537,NA,NA,NA,NA,NA
2006,"Grenada","GRD",NA,NA,NA,NA,5,2.321,12897.6912158282,NA,73.7,NA,15.1,NA,NA,NA
2006,"Guam","GUM",NA,NA,NA,NA,NA,2.942,NA,NA,77.136,NA,NA,NA,NA,NA
2006,"Guatemala","GTM",15.4731522313284,2851.18940601685,NA,4.6984108331119,NA,3.845,6972.38159210706,3.2,69.812,0.927900016307831,41,0.5,0.938380002975464,NA
2006,"Guinea","GIN",NA,499.189875888973,NA,NA,3.5,5.659,1772.71497743235,NA,55.108,NA,133.3,1.7,0.727469980716705,0.266079992055893
2006,"Guinea-Bissau","GNB",NA,393.514112309481,10.3,NA,2.5,5.417,1632.50514634058,NA,53.371,NA,138.9,3.9,NA,NA
2006,"Guyana","GUY",NA,NA,NA,NA,4,2.797,8239.13337510142,NA,65.667,NA,40.5,1.2,NA,1.54488003253937
2006,"Haiti","HTI",NA,1242.43116385773,32,NA,3,3.735,2911.58577058648,NA,60.763,0.947740018367767,87.3,2.2,NA,NA
2006,"Honduras","HND",NA,1752.19427909159,65.2,NA,4,3.419,4665.76729221371,2.1,70.261,NA,28.8,0.6,1.06281995773315,NA
2006,"Hong Kong SAR, China","HKG",NA,NA,NA,NA,NA,0.984,46462.4932576489,NA,82.3756097560976,NA,NA,NA,NA,0.957750022411346
2006,"Hungary","HUN",NA,9241.15969936808,NA,NA,NA,1.34,25413.2805443822,8.7,73.0975609756098,NA,7.2,NA,0.987890005111694,1.31235003471375
2006,"Iceland","ISL",NA,NA,NA,NA,NA,2.08,49956.8396132884,8.9,81.1585365853659,NA,3,0.1,1.00691998004913,1.46429002285004
2006,"Iran, Islamic Rep.","IRN",NA,4984.07134243843,NA,NA,NA,1.771,13780.727930618,5,72.276,0.989570021629333,24.7,0.1,0.968400001525879,1.07138001918793
2006,"Iraq","IRQ",15.3110694069236,NA,49.8,28.185387961635,NA,4.436,7292.88705724069,9.3,63.587,NA,39,NA,NA,NA
2006,"Ireland","IRL",NA,34260.1719455635,NA,NA,NA,1.91,58741.1874301789,7.9,79.2414634146342,NA,4.9,0.1,1.02732002735138,1.20544004440308
2006,"Isle of Man","IMN",NA,NA,NA,NA,NA,1.894,NA,NA,78.191,NA,NA,NA,NA,NA
2006,"Israel","ISR",NA,24567.6320422555,NA,NA,NA,2.88,31810.7966530678,4.8,80.5536585365854,NA,5.3,NA,1.0025999546051,1.21840000152588
2006,"Jamaica","JAM",NA,NA,NA,NA,NA,2.069,10396.5932329678,NA,71.199,NA,18.7,1.4,NA,NA
2006,"Jordan","JOR",36.4880989512463,NA,NA,24.8957385234326,NA,3.802,10862.4617950814,8,73.145,NA,22.6,NA,1.02880001068115,1.10113000869751
2006,"Kazakhstan","KAZ",NA,3995.57814308606,50.7,NA,NA,2.36,18112.7787005291,8.9,66.15,NA,29,0.1,0.996510028839111,1.24656999111176
2006,"Kenya","KEN",NA,993.861287010618,NA,NA,3,4.748,3513.34826922701,NA,58.222,NA,71.6,6.4,0.954370021820068,NA
2006,"Kiribati","KIR",NA,1756.19891825697,NA,NA,3,3.837,1971.43296326028,6.6,64.906,NA,64.8,NA,1.07026994228363,NA
2006,"Korea, Dem. People's Rep.","PRK",NA,NA,69.1,NA,NA,1.958,NA,NA,69.085,NA,32.4,NA,NA,NA
2006,"Kosovo","XKX",17.4437385818744,NA,NA,20.581597359955,NA,2.429,NA,8.5,75.636,NA,28.2,NA,NA,NA
2006,"Kuwait","KWT",NA,NA,NA,NA,NA,2.603,75551.1109158149,NA,76.887,0.999769985675812,11.6,NA,1.03978002071381,NA
2006,"Kyrgyz Republic","KGZ",29.9559777322432,NA,47.8,30.4660007967866,4.5,2.7,3588.08991816079,7.3,67.6951219512195,NA,37.6,0.1,0.995980024337769,1.16539001464844
2006,"Lao PDR","LAO",NA,916.533687738791,NA,NA,3.5,3.597,3765.64866790219,NA,61.493,NA,82.9,0.2,0.839119970798492,0.674300014972687
2006,"Latvia","LVA",NA,8639.99843382182,NA,NA,NA,1.46,22975.6101734058,6.8,70.8658536585366,NA,9.9,0.3,0.99456000328064,1.44510996341705
2006,"Lebanon","LBN",NA,5243.88750629583,NA,NA,NA,2.157,14333.536859273,NA,76.08,NA,13.9,0.1,NA,1.15775001049042
2006,"Lesotho","LSO",NA,NA,NA,NA,4,3.43,2072.45644409377,NA,42.914,NA,116.8,23.3,1.03237998485565,1.16811001300812
2006,"Liberia","LBR",NA,NA,NA,NA,NA,5.53,1258.7298462622,NA,57.62,NA,121,2,NA,NA
2006,"Libya","LBY",NA,NA,NA,NA,NA,2.699,32040.9534684844,NA,71.724,NA,21.7,0.1,1.05914998054504,NA
2006,"Liechtenstein","LIE",NA,NA,NA,NA,NA,1.43,NA,NA,80.9487804878049,NA,NA,NA,0.935419976711273,0.437310010194778
2006,"Lithuania","LTU",NA,8919.26968421768,65.1,NA,NA,1.33,22978.0485492937,6.9,71.0560975609756,NA,8.6,0.1,0.993830025196075,1.35257995128632
2006,"Luxembourg","LUX",NA,67038.1875591789,NA,NA,NA,1.65,113346.03578151,8.2,79.2878048780488,NA,3.2,0.2,1.02146005630493,1.10683000087738
2006,"Macao SAR, China","MAC",NA,NA,NA,NA,NA,0.874,84435.6949883285,NA,82.257,1.00112998485565,NA,NA,0.941959977149963,0.81182998418808
2006,"Madagascar","MDG",NA,381.293311298327,NA,NA,3.5,5.056,1557.96706207646,NA,61.315,NA,81.3,0.1,0.958639979362488,0.887610018253326
2006,"Malawi","MWI",NA,NA,41,NA,3.5,5.841,1112.83724261671,NA,53.238,NA,103.9,12,0.977789998054504,0.435779988765717
2006,"Malaysia","MYS",NA,5348.16569866655,NA,NA,NA,2.268,18535.0517667065,5,74.164,NA,8.1,0.4,1.03987002372742,1.23984003067017
2006,"Maldives","MDV",NA,NA,NA,NA,4,2.231,16587.655898852,NA,75.13,1.00120997428894,19.3,NA,NA,NA
2006,"Mali","MLI",NA,518.842323171714,8.2,NA,3.5,6.688,1922.5261794969,6.4,54.615,0.650030016899109,152.5,1.4,0.758830010890961,NA
2006,"Malta","MLT",NA,NA,NA,NA,NA,1.36,29655.448538777,8.6,79.4390243902439,NA,6.9,NA,0.988740026950836,1.29975998401642
2006,"Marshall Islands","MHL",NA,NA,NA,NA,NA,4.056,3551.69700297737,NA,63.489,NA,40.7,NA,1.00382995605469,NA
2006,"Mauritania","MRT",NA,1301.33595310541,NA,NA,3.5,5.186,5278.54515276725,NA,61.891,NA,68,0.6,0.990800023078918,0.342689990997314
2006,"Mauritius","MUS",12.4943432045379,6918.53310724429,NA,3.28674625651007,NA,1.77,14599.2596439159,7.6,72.4321951219512,NA,15.5,1.3,1.01417005062103,1.01007997989655
2006,"Micronesia, Fed. Sts.","FSM",NA,NA,NA,NA,NA,3.489,3447.53281265201,NA,71.093,NA,36,NA,NA,NA
2006,"Moldova","MDA",NA,1773.10489767493,NA,NA,5,1.541,7495.12508222457,7.1,68.479,NA,18.8,0.4,NA,1.27766001224518
2006,"Monaco","MCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA
2006,"Mongolia","MNG",NA,NA,NA,NA,3.5,2.13,6243.60885650292,NA,65.513,NA,37.4,0.1,1.05493998527527,1.36219000816345
2006,"Montenegro","MNE",NA,4399.21434360035,39.6,NA,NA,1.73,15233.3755499704,NA,73.8390243902439,NA,9.7,0.1,1.02319002151489,1.33658003807068
2006,"Morocco","MAR",NA,2158.42602539063,NA,NA,NA,2.559,6085.4814453125,6.5,69.128,NA,39.3,0.1,0.889819979667664,0.888970017433167
2006,"Mozambique","MOZ",NA,NA,NA,NA,3.5,5.55,893.134927320672,NA,51.961,NA,126.5,NA,0.837870001792908,0.874180018901825
2006,"Myanmar","MMR",NA,NA,NA,NA,NA,2.504,2123.43680468166,NA,61.893,NA,74.3,0.8,0.982299983501434,NA
2006,"Namibia","NAM",NA,3121.87509722745,NA,NA,NA,3.535,8373.48263182359,NA,52.655,NA,65.3,13.8,1.01609003543854,0.855340003967285
2006,"Nauru","NRU",NA,NA,NA,NA,NA,3.542,4522.25817558533,NA,58.379,NA,38.3,NA,0.954469978809357,NA
2006,"Nepal","NPL",NA,590.723318925602,48,NA,3.5,2.974,2285.51221345384,NA,65.868,0.801252126693726,56.3,0.2,0.910690009593964,0.540840029716492
2006,"New Caledonia","NCL",NA,NA,NA,NA,NA,2.29,NA,NA,76.0756097560976,1.00100994110107,NA,NA,NA,NA
2006,"New Zealand","NZL",NA,26268.4306382692,NA,NA,NA,2.01,37839.8064216274,NA,80.0487804878049,NA,6.5,0.1,1.02310001850128,NA
2006,"Nicaragua","NIC",NA,1319.25500729703,NA,NA,3.5,2.725,4426.00638689259,NA,68.725,NA,28.9,0.2,1.0378999710083,NA
2006,"Niger","NER",NA,434.023673929322,11.2,NA,2.5,7.579,965.320714134055,NA,54.596,0.338279843330383,161.6,0.5,0.69666999578476,0.380459994077682
2006,"Nigeria","NGA",NA,NA,NA,NA,3,6.081,4079.13565394082,NA,49.73,0.896309971809387,150.2,1.8,0.849070012569427,NA
2006,"North Macedonia","MKD",NA,2901.47393363599,NA,NA,NA,1.46,11770.1883243501,NA,73.8951219512195,NA,13,NA,NA,1.25881004333496
2006,"Norway","NOR",NA,60387.1050311912,NA,NA,NA,1.9,63303.9259508719,9.2,80.3439024390244,NA,3.9,0.1,1.00147998332977,1.35451996326447
2006,"Oman","OMN",NA,11892.0229903032,NA,NA,NA,2.921,37662.5172708994,NA,74.48,NA,12.4,0.1,0.993570029735565,1.10164999961853
2006,"Pakistan","PAK",NA,972.45577021968,26,NA,2,4.526,3979.58785937725,NA,63.731,0.737909972667694,94.6,0.1,0.783940017223358,0.849569976329803
2006,"Palau","PLW",27.9797047827282,NA,NA,36.4229229809136,NA,NA,15485.2475456717,NA,NA,NA,25.4,NA,NA,NA
2006,"Panama","PAN",NA,NA,NA,NA,NA,2.636,18148.0766332907,2.5,76.012,NA,22.3,NA,1.00815999507904,1.38101005554199
2006,"Papua New Guinea","PNG",NA,NA,NA,NA,2.5,4.148,2936.02198740022,NA,61.917,NA,63.6,0.7,NA,NA
2006,"Paraguay","PRY",NA,3544.7626013733,NA,NA,NA,2.97,9451.76055686211,3.6,70.781,0.995500028133392,29.2,0.3,1.00145995616913,NA
2006,"Peru","PER",NA,3150.88096817518,71.3,NA,NA,2.686,7938.43495182095,3.5,73.172,0.986999988555908,24.9,0.3,1.00620996952057,1.04243004322052
2006,"Philippines","PHL",18.9723570216679,2107.40731611707,50.6,7.47253402913531,NA,3.486,5227.5329972797,5,70.282,NA,33.6,0.1,1.0278400182724,1.19776999950409
2006,"Poland","POL",71.4577221186353,7441.99028954384,NA,47.927951306373,NA,1.27,20012.6211116462,6.8,75.1439024390244,NA,7.3,NA,0.990230023860931,1.28480994701385
2006,"Portugal","PRT",NA,15416.6409972326,85.1,NA,NA,1.37,31524.7495680309,6.7,78.419512195122,NA,4.4,0.5,1.01329004764557,NA
2006,"Puerto Rico","PRI",NA,NA,NA,NA,NA,1.7123,34030.0905171965,NA,77.415,NA,NA,NA,NA,NA
2006,"Qatar","QAT",NA,NA,NA,NA,NA,2.426,94361.6265066901,NA,76.57,NA,10.1,0.1,1.0351300239563,1.81037998199463
2006,"Romania","ROU",NA,4914.78874137206,NA,NA,NA,1.42,18325.6109978174,5,72.1634146341463,NA,16.7,0.1,1.00404000282288,1.23406004905701
2006,"Rwanda","RWA",NA,405.63292165253,NA,NA,3.5,5.28,1196.79362422247,NA,58.714,NA,93.9,3.6,1.02309000492096,NA
2006,"Samoa","WSM",NA,NA,NA,NA,4,4.373,5436.12777147124,NA,72.021,NA,19.3,NA,1.0659099817276,NA
2006,"San Marino","SMR",NA,NA,NA,NA,NA,NA,83098.2496281838,NA,NA,NA,3.6,NA,NA,NA
2006,"Sao Tome and Principe","STP",NA,NA,30.7,NA,3,4.919,2850.55135864306,NA,64.398,NA,51.2,1.5,NA,NA
2006,"Senegal","SEN",NA,947.809568260416,NA,NA,3.5,5.198,2779.22378117152,NA,61.75,0.766279995441437,85.1,0.7,0.927359998226166,0.458299994468689
2006,"Serbia","SRB",NA,3835.56642540176,41.3,NA,3,1.43,12955.9538400354,NA,73.3853658536585,NA,8.5,0.1,1.02438998222351,1.22318994998932
2006,"Seychelles","SYC",NA,9151.88959940586,NA,NA,NA,2.11,21423.9482029854,NA,72.2170731707317,NA,14,NA,1.03298997879028,NA
2006,"Sierra Leone","SLE",NA,401.588867082707,NA,NA,3,5.737,1239.0607530616,NA,49.323,NA,189.7,1.8,NA,NA
2006,"Singapore","SGP",NA,NA,NA,NA,NA,1.28,70825.7990179375,NA,80.1414634146341,NA,2.9,0.2,NA,NA
2006,"Sint Maarten (Dutch part)","SXM",NA,NA,NA,NA,NA,1.764,NA,NA,75.926,NA,NA,NA,NA,NA
2006,"Slovak Republic","SVK",NA,10265.1976340481,NA,NA,NA,1.25,21784.3334670275,9.3,74.2048780487805,NA,7.9,0.1,1.0037499666214,1.29751002788544
2006,"Slovenia","SVN",NA,16304.7275176971,NA,NA,NA,1.31,32812.7384858502,10,78.0865853658537,NA,4,0.1,0.996219992637634,1.32079005241394
2006,"Solomon Islands","SLB",NA,1865.50550334077,NA,NA,3,4.477,2125.40343620674,NA,68.09,NA,28.8,NA,0.921150028705597,NA
2006,"Somalia","SOM",NA,NA,14.6,NA,NA,7.458,NA,NA,50.597,NA,172.3,0.3,NA,NA
2006,"South Africa","ZAF",NA,4757.26773251209,NA,NA,NA,2.548,12776.8779423633,NA,54.278,NA,78.9,14.9,1.00494003295898,NA
2006,"South Sudan","SSD",NA,NA,3.5,NA,NA,5.82,NA,NA,52.016,NA,133.2,2,NA,NA
2006,"Sri Lanka","LKA",36.550107408943,NA,NA,6.29317330964762,4,2.344,7607.02930272944,7,71.969,1.00931000709534,13.4,0.1,NA,NA
2006,"St. Kitts and Nevis","KNA",NA,NA,NA,NA,NA,1.902,22971.9732798617,NA,71.288,NA,18.5,NA,NA,NA
2006,"St. Lucia","LCA",NA,NA,NA,NA,4,1.63,14079.872577439,NA,72.465,NA,18.6,NA,1.00550997257233,1.8173999786377
2006,"St. Martin (French part)","MAF",NA,NA,NA,NA,NA,2.554,NA,NA,77.726,NA,NA,NA,NA,NA
2006,"St. Vincent and the Grenadines","VCT",NA,NA,NA,NA,4.5,2.055,11613.853769558,NA,74.017,NA,21.4,NA,NA,NA
2006,"Sudan","SDN",NA,NA,9.5,NA,2,5.044,4847.587890625,NA,60.281,NA,85.5,0.2,0.888979971408844,1.19623005390167
2006,"Suriname","SUR",NA,NA,45.6,NA,NA,2.717,16102.5341744518,NA,67.571,NA,25.9,1.4,1.13182997703552,NA
2006,"Sweden","SWE",NA,41412.5112485118,NA,NA,NA,1.85,47292.3136933265,9.2,80.7487804878049,NA,3.5,NA,0.996320009231567,1.35367000102997
2006,"Syrian Arab Republic","SYR",NA,NA,58.3,NA,NA,3.762,NA,6.1,73.35,NA,19.3,0.1,0.972220003604889,0.9028400182724
2006,"Tajikistan","TJK",NA,1097.9179756065,NA,NA,3.5,3.385,1980.23411215425,NA,67.013,NA,52.1,0.1,0.882520020008087,0.469370007514954
2006,"Tanzania","TZA",NA,615.177551269531,NA,NA,4,5.563,1736.23474121094,NA,56.911,NA,88.9,5.8,NA,NA
2006,"Thailand","THA",3.77190486354872,NA,76.7,1.85456110226147,NA,1.571,12739.7377155228,6,74.938,NA,16.4,1.7,1.01591002941132,1.06869995594025
2006,"Timor-Leste","TLS",NA,NA,NA,NA,3,5.564,2156.5915302105,NA,63.073,NA,83.7,0.1,NA,NA
2006,"Togo","TGO",NA,485.318270634596,16.4,NA,3,5.078,1596.38773546612,6.1,56.222,0.800459980964661,100.3,3.2,0.756460011005402,NA
2006,"Tonga","TON",NA,NA,NA,NA,2.5,4.141,5040.10448475601,NA,69.894,1.00253999233246,14.4,NA,0.980759978294373,NA
